fecha,R,G,B,Intensidad,R_norm,G_norm,B_norm,RG_ratio,RB_ratio,BG_ratio,Etiqueta
2025-10-20 15:27:35,42777.195308516064,27776.847682119205,28846.65749656121,99400.70048719647,0.43,0.279,0.29,1.54,1.483,1.039,1
2025-10-20 15:27:36,47880.182648401824,28600.777361063756,32413.477588871716,108894.43759833729,0.44,0.263,0.298,1.674,1.477,1.133,1
2025-10-20 15:27:37,46551.65371809101,30526.22998544396,31418.007490636704,108495.89119417168,0.429,0.281,0.29,1.525,1.482,1.029,1
2025-10-20 15:27:38,51025.596107055964,32564.47204968944,28046.165162153127,111636.23331889854,0.457,0.292,0.251,1.567,1.819,0.861,1
2025-10-20 15:27:39,42538.58012170385,30537.342555515108,31465.146286571642,104541.0689637906,0.407,0.292,0.301,1.393,1.352,1.03,1
2025-10-20 15:27:40,25213.730087165615,10087.311207311208,9446.63063063063,44747.671925107454,0.563,0.225,0.211,2.5,2.669,0.936,1
2025-10-20 15:27:41,10543.750628456512,6548.4839968774395,6367.064895635674,23459.299520969624,0.449,0.279,0.271,1.61,1.656,0.972,1
2025-10-20 15:27:42,9399.000560224089,6164.014990080094,6201.839420375573,21764.854970679757,0.432,0.283,0.285,1.525,1.516,1.006,1
2025-10-20 15:27:43,10576.986508636994,11059.470006591957,12557.79640718563,34194.252922414584,0.309,0.323,0.367,0.956,0.842,1.135,1
2025-10-20 15:27:44,33261.72878667724,21470.714102892245,21503.737503204306,76236.1803927738,0.436,0.282,0.282,1.549,1.547,1.002,1
2025-10-20 15:27:45,27377.963446475194,20039.675107501196,24202.56203115984,71620.20058513622,0.382,0.28,0.338,1.366,1.131,1.208,1
2025-10-20 15:27:46,33156.55335968379,20820.570861255896,24564.005856515374,78541.13007745506,0.422,0.265,0.313,1.592,1.35,1.18,1
2025-10-20 15:27:47,42452.46963562753,27182.786779001945,28542.38856753998,98177.64498216946,0.432,0.277,0.291,1.562,1.487,1.05,1
2025-10-20 15:27:48,39420.15037593985,26613.604060913705,27621.363187355943,93655.1176242095,0.421,0.284,0.295,1.481,1.427,1.038,1
2025-10-20 15:27:49,39071.2994876572,26740.860694931464,27262.294442638933,93074.45462522759,0.42,0.287,0.293,1.461,1.433,1.019,1
2025-10-20 15:27:50,42690.11704834606,26860.736471341657,29177.76695652174,98728.62047620946,0.432,0.272,0.296,1.589,1.463,1.086,1
2025-10-20 15:27:51,36251.547104580815,22537.904352498655,28503.594971117906,87293.04642819738,0.415,0.258,0.327,1.608,1.272,1.265,1
2025-10-20 15:27:52,42886.543967280166,25305.001508295627,27603.185258308655,95794.73073388445,0.448,0.264,0.288,1.695,1.554,1.091,1
2025-10-20 15:27:53,41040.15655577299,28055.54515050167,6839.468406033428,75935.17011230809,0.54,0.369,0.09,1.463,6.0,0.244,1
2025-10-20 15:27:54,41796.751370204285,25543.873325213153,19319.68678028558,86660.31147570303,0.482,0.295,0.223,1.636,2.163,0.756,1
2025-10-20 15:27:54,38497.51262046811,28273.029996629593,27639.56507413509,94410.10769123278,0.408,0.299,0.293,1.362,1.393,0.978,1
2025-10-20 15:27:55,39813.04224015187,27850.62416998672,32768.0,100431.6664101386,0.396,0.277,0.326,1.43,1.215,1.177,1
2025-10-20 15:27:56,41507.2142503711,26715.31210191083,29137.22820423758,97359.7545565195,0.426,0.274,0.299,1.554,1.425,1.091,1
2025-10-20 15:27:57,42646.71072699542,28493.91304347826,29895.253029223095,101035.87679969678,0.422,0.282,0.296,1.497,1.427,1.049,1
2025-10-20 15:27:58,43873.47280334728,27271.15734720416,28111.95710455764,99256.58725510909,0.442,0.275,0.283,1.609,1.561,1.031,1
2025-10-20 15:27:59,39718.78787878788,28093.127930341594,21936.73640167364,89748.65221080312,0.443,0.313,0.244,1.414,1.811,0.781,1
2025-10-20 15:28:00,44882.86784376672,14550.924544666088,30604.188252462605,90037.9806408954,0.498,0.162,0.34,3.085,1.467,2.103,1
2025-10-20 15:28:01,45764.36442989635,28359.053414469236,29959.314285714285,104082.73213007986,0.44,0.272,0.288,1.614,1.528,1.056,1
2025-10-20 15:28:02,46629.28293496387,10757.383944601179,27485.609436435123,84872.27631600018,0.549,0.127,0.324,4.335,1.696,2.555,1
2025-10-20 15:28:03,46474.282548476454,29433.712280701755,29970.017863522688,105878.0126927009,0.439,0.278,0.283,1.579,1.551,1.018,1
2025-10-20 15:28:04,44478.3032873807,28378.240866035183,29895.253029223095,102751.79718263898,0.433,0.276,0.291,1.567,1.488,1.053,1
2025-10-20 15:28:05,10110.410991924791,26108.33488951136,23109.112947658403,59327.858829094555,0.17,0.44,0.39,0.387,0.438,0.885,1
2025-10-20 15:28:06,44478.3032873807,22174.485857784828,27585.031239723776,94237.8203848893,0.472,0.235,0.293,2.006,1.612,1.244,1
2025-10-20 15:28:07,46551.65371809101,28008.707846410685,30682.54572055596,105242.90728505766,0.442,0.266,0.292,1.662,1.517,1.095,1
2025-10-20 15:28:08,43827.62800417973,27485.609436435123,26698.30681094844,98011.54425156329,0.447,0.28,0.272,1.595,1.642,0.971,1
2025-10-20 15:28:09,43018.502564102564,27386.90173032974,29402.762004907116,99808.16629933941,0.431,0.274,0.295,1.571,1.463,1.074,1
2025-10-20 15:28:10,41548.33085685983,23477.772180240696,27575.96318211703,92602.06621921755,0.449,0.254,0.298,1.77,1.507,1.175,1
2025-10-20 15:28:11,36986.80776014109,22995.087719298244,24449.454969396676,84431.35044883602,0.438,0.272,0.29,1.608,1.513,1.063,1
2025-10-20 15:28:12,48686.05919907139,31022.958579881655,31161.248142644872,110870.26592159792,0.439,0.28,0.281,1.569,1.562,1.004,1
2025-10-20 15:28:13,41880.21967049426,15540.214894405335,22040.48344718865,79460.91801208825,0.527,0.196,0.277,2.695,1.9,1.418,1
2025-10-20 15:28:14,18303.748636264456,25481.79829890644,26740.860694931464,70526.40763010236,0.26,0.361,0.379,0.718,0.684,1.049,1
2025-10-20 15:28:15,37769.50923007654,27342.26857887875,28206.482851378616,93318.26066033391,0.405,0.293,0.302,1.381,1.339,1.032,1
2025-10-20 15:28:15,38586.05335786568,22239.15164369035,26495.919140871763,87321.1241424278,0.442,0.255,0.303,1.735,1.456,1.191,1
2025-10-20 15:28:16,33156.55335968379,21087.501256913023,21366.805909322466,75610.86052591927,0.439,0.279,0.283,1.572,1.552,1.013,1
2025-10-20 15:28:17,48517.10815500289,30920.04423147807,28630.0614334471,108067.21381992806,0.449,0.286,0.265,1.569,1.695,0.926,1
2025-10-20 15:28:18,17749.911129919594,24818.366863905325,31045.921539600295,73614.19953342521,0.241,0.337,0.422,0.715,0.572,1.251,1
2025-10-20 15:28:19,50840.048484848485,32201.95009596929,33169.66389877422,116211.66247959199,0.437,0.277,0.285,1.579,1.533,1.03,1
2025-10-20 15:28:20,39199.102803738315,22507.668365978,13763.097621000821,75469.86879071714,0.519,0.298,0.182,1.742,2.848,0.611,1
2025-10-20 15:28:21,8962.188034188035,6893.990795529257,8361.850079744816,24218.02890946211,0.37,0.285,0.345,1.3,1.072,1.213,1
2025-10-20 15:28:22,11684.925477085944,8034.295565558855,10459.610972568578,30178.83201521338,0.387,0.266,0.347,1.454,1.117,1.302,1
2025-10-20 15:28:23,9864.308560677327,7057.553424196533,4815.7804696021585,21737.64245447602,0.454,0.325,0.222,1.398,2.048,0.682,1
2025-10-20 15:28:24,9837.70141902193,6748.1361113345665,7026.223301784069,23612.060832140567,0.417,0.286,0.298,1.458,1.4,1.041,1
2025-10-20 15:28:25,44173.8177988415,32678.644331904947,31254.128166915052,108106.59029766149,0.409,0.302,0.289,1.352,1.413,0.956,1
2025-10-20 15:28:32,43713.43408025013,28311.198110023626,29810.262970859985,101834.89516113374,0.429,0.278,0.293,1.544,1.466,1.053,1
2025-10-20 15:28:33,45540.76004343105,29852.697508896796,28866.51066758431,104259.96821991216,0.437,0.286,0.277,1.526,1.578,0.967,1
2025-10-20 15:28:34,42409.54499494439,28757.655125128556,31138.1143281366,102305.31444820954,0.415,0.281,0.304,1.475,1.362,1.083,1
2025-10-20 15:28:35,47393.265536723164,29300.062871114216,32338.50424055513,109031.8326483925,0.435,0.269,0.297,1.618,1.466,1.104,1
2025-10-20 15:28:36,43396.83393688567,25739.822031297943,29402.762004907116,98539.41797309072,0.44,0.261,0.298,1.686,1.476,1.142,1
2025-10-20 15:28:37,41445.691699604744,14944.96347764119,32870.72100313479,89261.37618038073,0.464,0.167,0.368,2.773,1.261,2.199,1
2025-10-20 15:28:38,40310.46612205671,27271.15734720416,28093.127930341594,95674.75139960246,0.421,0.285,0.294,1.478,1.435,1.03,1
2025-10-20 15:28:39,38321.64458656921,24600.023460410557,25676.792164064893,88598.46021104466,0.433,0.278,0.29,1.558,1.492,1.044,1
2025-10-20 15:28:40,39235.77174929841,28600.777361063756,26895.1843539596,94731.73346432176,0.414,0.302,0.284,1.372,1.459,0.94,1
2025-10-20 15:28:41,45714.48501362398,25404.627498485766,27173.98121153223,98293.09372364197,0.465,0.258,0.276,1.799,1.682,1.07,1
2025-10-20 15:28:42,46759.24191750279,27121.26737795021,30426.57961552412,104307.08891097712,0.448,0.26,0.292,1.724,1.537,1.122,1
2025-10-20 15:28:43,41140.79450711133,24928.998514115898,26809.229785874082,92879.02280710131,0.443,0.268,0.289,1.65,1.535,1.075,1
2025-10-20 15:28:44,48770.976744186046,28610.532060027286,19756.49552520019,97138.00432941352,0.502,0.295,0.203,1.705,2.469,0.691,1
2025-10-20 15:28:45,14134.133108677337,10599.706848622694,22888.42564802183,47622.26560532186,0.297,0.223,0.481,1.333,0.618,2.159,1
2025-10-20 15:28:46,46995.00280112045,28102.539363484088,30537.342555515108,105634.88472011963,0.445,0.266,0.289,1.672,1.539,1.087,1
2025-10-20 15:28:46,46942.40626748741,30163.998561668464,32301.147477859067,109407.55230701494,0.429,0.276,0.295,1.556,1.453,1.071,1
2025-10-20 15:28:47,46916.152125279645,28464.906684764166,31595.51035781544,106976.56916785926,0.439,0.266,0.295,1.648,1.485,1.11,1
2025-10-20 15:28:48,47339.77426636569,30012.908765652952,30174.84892086331,107527.53195288195,0.44,0.279,0.281,1.577,1.569,1.005,1
2025-10-20 15:28:52,55043.35958005249,34606.46864686468,36220.241796200346,125870.07002311753,0.437,0.275,0.288,1.591,1.52,1.047,1
2025-10-20 15:28:53,44243.713080168774,28896.34171546676,30153.15600287563,103293.21079851117,0.428,0.28,0.292,1.531,1.467,1.043,1
2025-10-20 15:28:54,26019.255583126553,19864.096613781672,25282.121760096445,71165.47395700467,0.366,0.279,0.355,1.31,1.029,1.273,1
2025-10-20 15:28:55,50051.360381861574,29820.860291503734,34155.57003257329,114027.7907059386,0.439,0.262,0.3,1.678,1.465,1.145,1
2025-10-20 15:28:56,45789.34497816594,31835.32447817837,34521.02057613169,112145.69003247599,0.408,0.284,0.308,1.438,1.326,1.084,1
2025-10-20 15:28:57,39643.705103969754,16107.15821812596,26362.69013199246,82113.55345408816,0.483,0.196,0.321,2.461,1.504,1.637,1
2025-10-20 15:28:58,39869.80988593156,27971.35045015005,29959.314285714285,97800.47462179589,0.408,0.286,0.306,1.425,1.331,1.071,1
2025-10-20 15:28:59,45075.80870499731,28215.97040026909,27386.90173032974,100678.68083559614,0.448,0.28,0.272,1.598,1.646,0.971,1
2025-10-20 15:28:59,40291.10470701249,27467.60969220694,21833.961478396668,89592.6758776161,0.45,0.307,0.244,1.467,1.845,0.795,1
2025-10-20 15:29:00,36679.52776563183,22162.768824306473,27740.10582010582,86582.40241004412,0.424,0.256,0.32,1.655,1.322,1.252,1
2025-10-20 15:29:01,34635.04541701073,23710.028264556247,24413.876600698488,82758.95028226546,0.419,0.286,0.295,1.461,1.419,1.03,1
2025-10-20 15:29:02,34379.54098360656,20950.56943056943,14053.623722566594,69383.73413674258,0.495,0.302,0.203,1.641,2.446,0.671,1
2025-10-20 15:29:03,29238.78703380969,20825.73982125124,22477.513397642015,72542.04025270295,0.403,0.287,0.31,1.404,1.301,1.079,1
2025-10-20 15:29:04,33729.827100924806,18251.975630983463,20480.0,72461.80273190828,0.465,0.252,0.283,1.848,1.647,1.122,1
2025-10-20 15:29:05,17832.92517006803,9195.010413241258,11017.346992382454,38045.28257569174,0.469,0.242,0.29,1.939,1.619,1.198,1
2025-10-20 15:29:06,17025.79257154455,11299.310344827587,13208.326247834986,41533.42916420712,0.41,0.272,0.318,1.507,1.289,1.169,1
2025-10-20 15:29:07,25629.72196761381,14465.611312295223,14968.965024982155,55064.298304891185,0.465,0.263,0.272,1.772,1.712,1.035,1
2025-10-20 15:29:08,33169.66389877422,27395.845852384064,27934.092574092574,88499.60232525086,0.375,0.31,0.316,1.211,1.187,1.02,1
2025-10-20 15:29:09,38962.415234556436,20510.04400977995,14510.652136308598,73983.11138064499,0.527,0.277,0.196,1.9,2.685,0.707,1
2025-10-20 15:29:10,5569.385207807728,4504.918103216798,5050.640014449997,15124.943325474524,0.368,0.298,0.334,1.236,1.103,1.121,1
2025-10-20 15:29:11,9136.921903932034,9636.539919586445,16943.259947485356,35716.72177100384,0.256,0.27,0.474,0.948,0.539,1.758,1
2025-10-20 15:29:12,20203.77649325626,15136.42728256947,18749.682610639247,54089.886386464976,0.374,0.28,0.347,1.335,1.078,1.239,1
2025-10-20 15:29:13,8170.45680335054,23590.011248593924,17893.788395904437,49654.25644784891,0.165,0.475,0.36,0.346,0.457,0.759,1
2025-10-20 15:29:14,38216.89293849658,25366.217115210162,29147.35232800556,92730.4623817123,0.412,0.274,0.314,1.507,1.311,1.149,1
2025-10-20 15:29:15,45689.58605664488,26124.596698847712,29959.314285714285,101773.49704120688,0.449,0.257,0.294,1.749,1.525,1.147,1
2025-10-20 15:29:16,47852.86936679977,8576.431857683263,28111.95710455764,84541.25832904068,0.566,0.101,0.333,5.58,1.702,3.278,1
2025-10-20 15:29:17,47716.769055745164,32276.290881108118,36743.793254489705,116736.85319134299,0.409,0.276,0.315,1.478,1.299,1.138,1
2025-10-20 15:29:18,11883.564244227227,17757.425910245554,20455.030480370642,50096.02063484343,0.237,0.354,0.408,0.669,0.581,1.152,1
2025-10-20 15:29:19,44596.53375863902,28225.464333781965,25700.392156862745,98522.39024928372,0.453,0.286,0.261,1.58,1.735,0.911,1
2025-10-20 15:29:20,38532.88011024345,22894.67248908297,22944.770240700218,84372.32284002664,0.457,0.271,0.272,1.683,1.679,1.002,1
2025-10-20 15:29:21,29330.797202797203,21172.6602725896,23576.75098369871,74080.20845908552,0.396,0.286,0.318,1.385,1.244,1.114,1
2025-10-20 15:29:21,34521.02057613169,9187.96056955093,18509.726390114738,62218.70753579736,0.555,0.148,0.297,3.757,1.865,2.015,1
2025-10-20 15:29:22,44596.53375863902,12242.5685931115,33117.28385313857,89956.3862048891,0.496,0.136,0.368,3.643,1.347,2.705,1
2025-10-20 15:29:23,50625.274592637295,30305.664739884392,33288.12698412698,114219.06631664868,0.443,0.265,0.291,1.67,1.521,1.098,1
2025-10-20 15:29:24,39016.78139534884,23763.762039660058,31465.146286571642,94245.68972158054,0.414,0.252,0.334,1.642,1.24,1.324,1
2025-10-20 15:29:25,48017.218088151116,27360.104370515328,23444.96366685299,98822.28612551943,0.486,0.277,0.237,1.755,2.048,0.857,1
2025-10-20 15:29:26,46192.77533039648,28407.07077548256,26512.667509481667,101112.51361536072,0.457,0.281,0.262,1.626,1.742,0.933,1
2025-10-20 15:29:27,51306.47094801223,24146.827864133564,13154.473890544143,88607.77270268995,0.579,0.273,0.148,2.125,3.9,0.545,1
2025-10-20 15:29:28,9701.17728692032,6450.790525992003,4990.545541079184,21142.513353991504,0.459,0.305,0.236,1.504,1.944,0.774,1
2025-10-20 15:29:29,11461.41276130619,7476.477718360071,7817.172677290094,26755.063156956356,0.428,0.279,0.292,1.533,1.466,1.046,1
2025-10-20 15:29:30,16895.484390735146,12323.502277067724,14418.37057408044,43637.35724188331,0.387,0.282,0.33,1.371,1.172,1.17,1
2025-10-20 15:29:31,19915.97340930674,9270.204442479831,12118.76336318983,41304.9412149764,0.482,0.224,0.293,2.148,1.643,1.307,1
2025-10-20 15:29:32,19864.096613781672,12939.392256671294,13493.015924079138,46296.504794532106,0.429,0.279,0.291,1.535,1.472,1.043,1
2025-10-20 15:29:33,19987.152728139146,12522.179429765636,13488.676636115131,45998.008794019916,0.435,0.272,0.293,1.596,1.482,1.077,1
2025-10-20 15:29:34,19476.684467146504,13865.467768595041,12865.96319018405,46208.11542592559,0.421,0.3,0.278,1.405,1.514,0.928,1
2025-10-20 15:29:35,18291.774967291756,9201.061752769552,8342.723023371456,35835.559743432765,0.51,0.257,0.233,1.988,2.193,0.907,1
2025-10-20 15:29:36,18526.0777385159,11704.490023719827,9590.268663541785,39820.83642577751,0.465,0.294,0.241,1.583,1.932,0.819,1
2025-10-20 15:29:37,14339.500854700855,8890.946475887653,8614.302731567057,31844.750062155566,0.45,0.279,0.271,1.613,1.665,0.969,1
2025-10-20 15:29:38,12975.418406805878,7829.57625536681,9168.879658979124,29973.874321151812,0.433,0.261,0.306,1.657,1.415,1.171,1
2025-10-20 15:29:39,12875.837298541826,8937.362028553165,7747.14444033986,29560.34376743485,0.436,0.302,0.262,1.441,1.662,0.867,1
2025-10-20 15:29:40,17586.18029350105,9332.081432862387,7375.897300624286,34294.15902698773,0.513,0.272,0.215,1.884,2.384,0.79,1
2025-10-20 15:29:41,16763.804956035172,10437.486624362324,11143.209351753454,38344.50093215095,0.437,0.272,0.291,1.606,1.504,1.068,1
2025-10-20 15:29:42,15235.394115510353,9634.326404042724,9992.385944014295,34862.10646356737,0.437,0.276,0.287,1.581,1.525,1.037,1
2025-10-20 15:29:43,14364.054794520547,8598.40918409184,9061.9077454899,32024.37172410229,0.449,0.268,0.283,1.671,1.585,1.054,1
2025-10-20 15:29:44,12075.151864114006,6094.600406858472,3505.3311604195396,21675.08343139202,0.557,0.281,0.162,1.981,3.445,0.575,1
2025-10-20 15:29:45,3392.2148085244044,3719.3437971091603,3915.336289381564,11026.894895015128,0.308,0.337,0.355,0.912,0.866,1.053,1
2025-10-20 15:29:45,5297.510577833912,3990.3948244696035,4563.738643164137,13851.644045467652,0.382,0.288,0.329,1.328,1.161,1.144,1
2025-10-20 15:29:46,5941.782122113614,4020.228122304227,4622.841397553179,14584.851641971021,0.407,0.276,0.317,1.478,1.285,1.15,1
2025-10-20 15:29:47,5435.148373720358,4343.728251864126,4030.078308911842,13808.954934496327,0.394,0.315,0.292,1.251,1.349,0.928,1
2025-10-20 15:29:48,6177.633109949186,4449.953848602197,4165.354784249466,14792.94174280085,0.418,0.301,0.282,1.388,1.483,0.936,1
2025-10-20 15:29:49,5208.374518812865,3571.5962021543833,4034.3423267445773,12814.313047711827,0.406,0.279,0.315,1.458,1.291,1.13,1
2025-10-20 15:29:50,3415.9742639573237,2286.5341946738627,4187.185784166916,9889.694242798101,0.345,0.231,0.423,1.494,0.816,1.831,1
2025-10-20 15:29:51,7417.639048545407,5164.127062299926,4300.527017328001,16882.293128173333,0.439,0.306,0.255,1.436,1.725,0.833,1
2025-10-20 15:29:52,17296.098969072165,7474.479194511271,4563.490371015124,29334.06853459856,0.59,0.255,0.156,2.314,3.79,0.611,1
2025-10-20 15:29:53,6211.483154387264,3617.6505088839053,3722.149354394995,13551.283017666165,0.458,0.267,0.275,1.717,1.669,1.029,1
2025-10-20 15:29:54,5013.51183361224,3884.1542806871325,4443.353991207161,13341.020105506534,0.376,0.291,0.333,1.291,1.128,1.144,1
2025-10-20 15:29:55,4049.533188510741,4186.76781792773,4369.521825190124,12605.822831628595,0.321,0.332,0.347,0.967,0.927,1.044,1
2025-10-20 15:29:56,4790.479127405631,3434.8570960609286,3845.5157238470706,12070.85194731363,0.397,0.285,0.319,1.395,1.246,1.12,1
2025-10-20 15:29:57,8930.701586287661,9451.952676056339,11552.965156314558,29935.619418658556,0.298,0.316,0.386,0.945,0.773,1.222,1
2025-10-20 15:29:58,14508.142511241786,9927.34674556213,6426.574733777676,30862.06399058159,0.47,0.322,0.208,1.461,2.258,0.647,1
2025-10-20 15:29:59,8278.503898154544,6178.543124401562,7032.113337245369,21489.160359801474,0.385,0.288,0.327,1.34,1.177,1.138,1
2025-10-20 15:30:00,3781.718510504012,5086.779455460554,5176.874845717107,14045.372811681675,0.269,0.362,0.369,0.743,0.731,1.018,1
2025-10-20 15:30:01,8594.004712631902,6213.323457521665,6412.818591850776,21220.146762004344,0.405,0.293,0.302,1.383,1.34,1.032,1
2025-10-20 15:30:02,8886.237288135593,6076.4998189061935,6289.254760833708,21251.991867875495,0.418,0.286,0.296,1.462,1.413,1.035,1
2025-10-20 15:30:03,7867.02428959955,5508.673496191227,5458.135207235344,18833.83299302612,0.418,0.292,0.29,1.428,1.441,0.991,1
2025-10-20 15:30:04,8723.59400998336,3440.492166352227,6406.9411135721375,18571.027289907724,0.47,0.185,0.345,2.536,1.362,1.862,1
2025-10-20 15:30:05,9086.447140381282,6322.912489635939,5285.827347195967,20695.18697721319,0.439,0.306,0.255,1.437,1.719,0.836,1
2025-10-20 15:30:06,7234.053121766126,2181.80607573866,6072.540900535689,15488.400098040474,0.467,0.141,0.392,3.316,1.191,2.783,1
2025-10-20 15:30:07,7814.987888950996,5050.944123314065,5262.944977727587,18128.87698999265,0.431,0.279,0.29,1.547,1.485,1.042,1
2025-10-20 15:30:08,7874.40908664226,5186.47706195128,5460.266874959318,18521.15302355286,0.425,0.28,0.295,1.518,1.442,1.053,1
2025-10-20 15:30:09,6437.918649270913,4659.56118424707,5219.068002239781,16316.547835757765,0.395,0.286,0.32,1.382,1.234,1.12,1
2025-10-20 15:30:10,7620.46511627907,5148.280348594575,5335.9251955982445,18104.67066047189,0.421,0.284,0.295,1.48,1.428,1.036,1
2025-10-20 15:30:11,7980.030441400304,5076.006293113881,5463.823356998632,18519.86009151282,0.431,0.274,0.295,1.572,1.461,1.076,1
2025-10-20 15:30:20,4859.580581624377,3023.5755478662054,3355.3089876404943,11238.465117131076,0.432,0.269,0.299,1.607,1.448,1.11,1
2025-10-20 15:30:21,4570.203214383002,2919.198218262806,2707.0504711501226,10196.45190379593,0.448,0.286,0.265,1.566,1.688,0.927,1
2025-10-20 15:30:22,2138.3145551873567,2402.855260519607,2430.916888837371,6972.086704544336,0.307,0.345,0.349,0.89,0.88,1.012,1
2025-10-20 15:30:23,3626.251675096183,2439.1160735054664,2566.2652961331373,8631.633044734786,0.42,0.283,0.297,1.487,1.413,1.052,1
2025-10-20 15:30:24,2751.987402401417,2524.7119725516163,2715.9024832453783,7992.601858198412,0.344,0.316,0.34,1.09,1.013,1.076,1
2025-10-20 15:30:25,3937.5741644761547,1765.316610198026,2628.421745260849,8331.312519935029,0.473,0.212,0.315,2.231,1.498,1.489,1
2025-10-20 15:30:26,4366.564988808495,2981.0262970859985,3002.1501682055687,10349.741454100062,0.422,0.288,0.29,1.465,1.454,1.007,1
2025-10-20 15:30:27,4511.944922547332,3044.6457607433217,3248.125145202509,10804.715828493161,0.418,0.282,0.301,1.482,1.389,1.067,1
2025-10-20 15:30:28,5117.1890441041905,3019.3312457258035,3409.4488701024225,11545.969159932416,0.443,0.262,0.295,1.695,1.501,1.129,1
2025-10-20 15:30:29,1953.064655072059,2640.750487943084,477.76013486576073,5071.575277880904,0.385,0.521,0.094,0.74,4.088,0.181,1
2025-10-20 15:30:30,3623.588768898488,3672.6097806575895,3351.957164548869,10648.155714104947,0.34,0.345,0.315,0.987,1.081,0.913,1
2025-10-20 15:30:31,3286.685734435607,2402.3735609141418,2056.0313725490196,7745.0906678987685,0.424,0.31,0.265,1.368,1.599,0.856,1
2025-10-20 15:30:32,2366.6548173226124,2406.992051877995,2793.688347154228,7567.335216354835,0.313,0.318,0.369,0.983,0.847,1.161,1
2025-10-20 15:30:33,3477.719829194478,2239.769310869623,2109.757802872161,7827.246942936262,0.444,0.286,0.27,1.553,1.648,0.942,1
2025-10-20 15:30:34,3779.5034917774274,2800.216310044397,1795.276291572144,8374.996093393967,0.451,0.334,0.214,1.35,2.105,0.641,1
2025-10-20 15:30:35,3895.156017830609,2693.0585251532952,2257.976366719604,8846.190909703508,0.44,0.304,0.255,1.446,1.725,0.838,1
2025-10-20 15:30:36,3792.6611809386022,1130.205060494193,1364.644791853069,6287.511033285864,0.603,0.18,0.217,3.356,2.779,1.207,1
2025-10-20 15:30:37,4015.417165286487,3002.472529439135,3103.788063788064,10121.677758513686,0.397,0.297,0.307,1.337,1.294,1.034,1
2025-10-20 15:30:37,4846.385117568895,3240.346106304079,2569.803020555709,10656.534244428683,0.455,0.304,0.241,1.496,1.886,0.793,1
2025-10-20 15:30:38,3413.6111337185644,2661.3604060913704,3557.2080400305317,9632.179579840466,0.354,0.276,0.369,1.283,0.96,1.337,1
2025-10-20 15:30:39,2050.80383336593,2893.920723082761,2733.781326380968,7678.505882829659,0.267,0.377,0.356,0.709,0.75,0.945,1
2025-10-20 15:30:40,3252.7852960564583,2225.862499004962,2820.2689618074232,8298.916756868844,0.392,0.268,0.34,1.461,1.153,1.267,1
2025-10-20 15:30:41,3853.6420433664093,3246.7422688392617,3692.331528676438,10792.715840882109,0.357,0.301,0.342,1.187,1.044,1.137,1
2025-10-20 15:30:42,3530.4103362653086,2078.5489865701966,2505.7076288906146,8114.66695172612,0.435,0.256,0.309,1.698,1.409,1.206,1
2025-10-20 15:30:43,3771.177845711203,3469.5210521962113,3822.037543284126,11062.73644119154,0.341,0.314,0.345,1.087,0.987,1.102,1
2025-10-20 15:30:44,2954.775625220148,3146.5146286571644,3243.8546017014696,9345.144855578783,0.316,0.337,0.347,0.939,0.911,1.031,1
2025-10-20 15:30:45,4775.479904360697,3440.492166352227,3976.208939659667,12192.181010372591,0.392,0.282,0.326,1.388,1.201,1.156,1
2025-10-20 15:30:46,5445.380071405388,3423.642151661089,3774.9113491134913,12643.933572179969,0.431,0.271,0.299,1.591,1.443,1.103,1
2025-10-20 15:30:47,5151.441906165562,3606.6073347951333,4014.840624102613,12772.88986506331,0.403,0.282,0.314,1.428,1.283,1.113,1
2025-10-20 15:30:48,7681.172053841224,5204.819755537631,4625.135358659095,17511.12716803795,0.439,0.297,0.264,1.476,1.661,0.889,1
2025-10-20 15:30:49,6096.372093023256,4539.04442400303,5856.739509879215,16492.1560269055,0.37,0.275,0.355,1.343,1.041,1.29,1
2025-10-20 15:30:50,5627.672078357708,4094.8003514595334,5011.714661249851,14734.187091067093,0.382,0.278,0.34,1.374,1.123,1.224,1
2025-10-20 15:30:51,5212.257984341991,3911.6847750058287,4170.32463335819,13294.26739270601,0.392,0.294,0.314,1.332,1.25,1.066,1
2025-10-20 15:30:52,8149.026617447056,5313.280972890803,6759.555197421434,20221.862787759295,0.403,0.263,0.334,1.534,1.206,1.272,1
2025-10-20 15:30:53,7436.709219858156,4793.7642150980055,4352.2922071183975,16582.76564207456,0.448,0.289,0.262,1.551,1.709,0.908,1
2025-10-20 15:30:54,7300.154903837786,4106.828551845687,5560.156426062173,16967.139881745643,0.43,0.242,0.328,1.778,1.313,1.354,1
2025-10-20 15:30:55,4530.7091547394,3208.8623670721445,3517.8260504906484,11257.397572302194,0.402,0.285,0.312,1.412,1.288,1.096,1
2025-10-20 15:30:56,7730.723435628052,2962.8114293787307,3207.88068833652,13901.415553343302,0.556,0.213,0.231,2.609,2.41,1.083,1
2025-10-20 15:30:57,4406.938796952982,2765.2320675105484,2402.7864344637946,9574.957298927326,0.46,0.289,0.251,1.594,1.834,0.869,1
2025-10-20 15:30:58,7305.2407907341285,5193.8629187047245,2857.447286848111,15356.550996286964,0.476,0.338,0.186,1.407,2.557,0.55,1
2025-10-20 15:30:59,6578.7844090659555,5570.124833997344,5760.219734944723,17909.128978008022,0.367,0.311,0.322,1.181,1.142,1.034,1
